what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.common.project.facet.ui,1.4.200.v201008182133,"org.eclipse.jst.common.project.facet.ui",1551230227252
activated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1551230307562
deactivated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1551230311495
started,bundle,org.eclipse.wst.command.env.ui,1.1.103.v201102260635,"org.eclipse.wst.command.env.ui",1551230315560
started,bundle,org.eclipse.wst.common.environment,1.0.400.v200912181832,"org.eclipse.wst.common.environment",1551230315565
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1551230315589
started,bundle,org.eclipse.jst.ws.consumption.ui,1.1.702.v201312022107,"org.eclipse.jst.ws.consumption.ui",1551230315602
started,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1551230315606
started,bundle,org.eclipse.jst.ws.uddiregistry,1.0.500.v201004211805,"org.eclipse.jst.ws.uddiregistry",1551230315607
started,bundle,org.eclipse.wst.ws.explorer,1.0.701.v201303130503,"org.eclipse.wst.ws.explorer",1551230315618
started,bundle,org.eclipse.equinox.http.jetty,3.0.100.v20130327-1442,"org.eclipse.equinox.http.jetty",1551230321097
started,bundle,org.eclipse.equinox.http.servlet,1.1.400.v20130418-1354,"org.eclipse.equinox.http.servlet",1551230321139
started,bundle,org.eclipse.equinox.http.registry,1.1.300.v20130402-1529,"org.eclipse.equinox.http.registry",1551230321305
started,bundle,org.eclipse.equinox.jsp.jasper.registry,1.0.300.v20130327-1442,"org.eclipse.equinox.jsp.jasper.registry",1551230321490
started,bundle,org.eclipse.equinox.jsp.jasper,1.0.400.v20130327-1442,"org.eclipse.equinox.jsp.jasper",1551230321491
executed,command,org.eclipse.ui,3.105.0.v20130522-1122,"org.eclipse.ui.file.import",1551230322097
started,bundle,org.eclipse.wst.ws,1.1.300.v201204181727,"org.eclipse.wst.ws",1551230322351
started,bundle,org.eclipse.xsd,2.9.1.v20140203-1126,"org.eclipse.xsd",1551230322360
started,bundle,org.eclipse.wst.ws.parser,1.0.500.v201210042315,"org.eclipse.wst.ws.parser",1551230322432
activated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1551230324674
executed,command,org.eclipse.ui,3.105.0.v20130522-1122,"org.eclipse.ui.file.refresh",1551230338174
deactivated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1551230363498
started,bundle,org.eclipse.pde.core,3.9.1.v20130628-1111,"org.eclipse.pde.core",1551230391442
started,bundle,org.eclipse.tm.terminal,3.2.100.201308011444,"org.eclipse.tm.terminal",1551230391448
started,bundle,org.eclipse.wst.jsdt.core,1.3.1.v201401291437,"org.eclipse.wst.jsdt.core",1551230391559
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1551230391727
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20130327-2119,"org.eclipse.equinox.p2.garbagecollector",1551230391915
started,bundle,org.eclipse.m2e.wtp,1.0.1.20130911-1545,"org.eclipse.m2e.wtp",1551230391944
started,bundle,org.eclipse.jst.jee.ui,1.0.601.v201401151036,"org.eclipse.jst.jee.ui",1551230391959
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.600.v201203142300,"org.eclipse.jst.j2ee.navigator.ui",1551230391967
started,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1551230392058
started,bundle,org.eclipse.jst.jee,1.0.601.v201401082230,"org.eclipse.jst.jee",1551230392104
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.400.v201204261600,"org.eclipse.wst.jsdt.manipulation",1551230392118
started,bundle,org.eclipse.wst.jsdt.ui,1.1.401.v201401171657,"org.eclipse.wst.jsdt.ui",1551230392123
started,bundle,org.eclipse.wst.dtd.core,1.1.700.v201210082138,"org.eclipse.wst.dtd.core",1551230402762
started,bundle,org.eclipse.jst.jsf.common,1.4.0.v201305011549,"org.eclipse.jst.jsf.common",1551230402776
started,bundle,org.eclipse.jst.jsf.core,1.6.0.v201305011549,"org.eclipse.jst.jsf.core",1551230402783
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.2.0.v201305011549,"org.eclipse.jst.jsf.facelet.ui",1551230402785
started,bundle,org.eclipse.wst.html.core,1.1.702.v201401301446,"org.eclipse.wst.html.core",1551230402792
started,bundle,org.eclipse.wst.sse.core,1.1.802.v201401101620,"org.eclipse.wst.sse.core",1551230402804
started,bundle,org.eclipse.jst.jsp.core,1.2.602.v201401151909,"org.eclipse.jst.jsp.core",1551230402825
started,bundle,org.eclipse.wst.wsdl.validation,1.1.600.v201203081939,"org.eclipse.wst.wsdl.validation",1551230402856
started,bundle,org.eclipse.wst.xsd.core,1.1.800.v201302131613,"org.eclipse.wst.xsd.core",1551230402858
started,bundle,org.eclipse.wst.xsl.core,1.1.301.v20130423-0632,"org.eclipse.wst.xsl.core",1551230402864
activated,perspective,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.JavaPerspective",1551230406093
opened,view,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.PackageExplorer",1551230406383
started,bundle,org.eclipse.mylyn.tasks.index.core,3.9.2.v20140211-0100,"org.eclipse.mylyn.tasks.index.core",1551230406491
started,bundle,org.eclipse.search,3.9.1.v20131121-1346,"org.eclipse.search",1551230406596
started,bundle,org.eclipse.mylyn.commons.notifications.ui,1.1.2.v20140211-0100,"org.eclipse.mylyn.commons.notifications.ui",1551230406662
opened,view,org.eclipse.mylyn.tasks.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1551230406674
opened,view,org.eclipse.ui.views,3.6.100.v20130326-1250,"org.eclipse.ui.views.ContentOutline",1551230406723
opened,view,org.eclipse.ui.ide,3.9.2.v20131004-0923,"org.eclipse.ui.views.ProblemView",1551230406758
activated,view,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.PackageExplorer",1551230406846
activated,view,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.PackageExplorer",1551230407258
activated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1551230407264
started,bundle,org.eclipse.compare.core,3.5.300.v20130514-1224,"org.eclipse.compare.core",1551230421276
opened,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1551230421337
started,bundle,org.eclipse.wst.sse.ui,1.3.201.v201401132128,"org.eclipse.wst.sse.ui",1551230421350
started,bundle,org.eclipse.jdt.debug,3.8.0.v20130514-0841,"org.eclipse.jdt.debug",1551230421525
started,bundle,org.eclipse.jdt.debug.ui,3.6.200.v20130514-0841,"org.eclipse.jdt.debug.ui",1551230421586
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1551230421609
started,bundle,org.eclipse.jdt.junit,3.7.200.v20130514-0733,"org.eclipse.jdt.junit",1551230421812
activated,view,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.PackageExplorer",1551230421939
started,bundle,org.eclipse.core.variables,3.2.700.v20130402-1741,"org.eclipse.core.variables",1551230422255
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1551230429502
activated,view,org.eclipse.ui.ide,3.9.2.v20131004-0923,"org.eclipse.ui.views.ProblemView",1551230439073
activated,view,org.eclipse.mylyn.tasks.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1551230447687
activated,view,org.eclipse.ui.ide,3.9.2.v20131004-0923,"org.eclipse.ui.views.ProblemView",1551230447735
closed,view,org.eclipse.mylyn.tasks.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1551230447758
activated,view,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.PackageExplorer",1551230452540
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1551230469804
executed,command,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1551230471338
started,bundle,org.eclipse.mylyn.java.tasks,3.9.2.v20140211-0100,"org.eclipse.mylyn.java.tasks",1551230472976
executed,command,org.eclipse.ui,3.105.0.v20130522-1122,"org.eclipse.ui.file.save",1551230473206
activated,view,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.PackageExplorer",1551230481642
started,bundle,org.eclipse.jpt.jpa.db,2.2.1.v201311210236,"org.eclipse.jpt.jpa.db",1551230483716
started,bundle,org.eclipse.datatools.connectivity,1.2.11.v201401230755,"org.eclipse.datatools.connectivity",1551230483719
started,bundle,org.eclipse.compare,3.5.401.v20130709-1308,"org.eclipse.compare",1551230483822
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.400.v201201111717,"org.eclipse.wst.ws.service.policy.ui",1551230489832
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1551230489834
deactivated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1551230490200
started,bundle,org.eclipse.jst.server.ui,1.1.202.v20110419,"org.eclipse.jst.server.ui",1551230513019
activated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1551230525282
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1551230542852
executed,command,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1551230577942
deactivated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1551230603448
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20120516-0617,"org.eclipse.jdt.apt.core",1551230632268
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20120516-0617,"org.eclipse.jdt.apt.pluggable.core",1551230632274
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.710.v201312231800,"org.eclipse.jst.j2ee.J2EEPerspective",1551230637755
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1551230637881
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1551230638193
activated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1551230638200
activated,view,org.eclipse.ui.navigator.resources,3.4.501.v20131021-1545,"org.eclipse.ui.navigator.ProjectExplorer",1551230646429
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.200.v201109042201,"org.eclipse.jst.ws.jaxws.dom.integration",1551230646472
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1551230646476
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.700.v201305012100,"org.eclipse.jst.j2ee.ejb",1551230646497
started,bundle,org.eclipse.jst.j2ee.jca,1.1.700.v201305311500,"org.eclipse.jst.j2ee.jca",1551230646512
started,bundle,org.eclipse.jst.jee.ejb,1.0.400.v201305070000,"org.eclipse.jst.jee.ejb",1551230646520
started,bundle,org.eclipse.jst.jee.web,1.0.400.v201305070100,"org.eclipse.jst.jee.web",1551230646522
deactivated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1551230660374
activated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1551230673389
deactivated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1551230676889
activated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1551230689741
opened,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1551230689863
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1551230689970
activated,view,org.eclipse.ui.navigator.resources,3.4.501.v20131021-1545,"org.eclipse.ui.navigator.ProjectExplorer",1551230693197
deactivated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1551230694611
activated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1551230697158
deactivated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1551230697173
activated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1551230700220
deactivated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1551230707449
executed,command,org.eclipse.ui,3.105.0.v20130522-1122,"org.eclipse.ui.edit.delete",1551230709175
activated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1551230709229
deactivated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1551230720372
closed,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1551230721648
executed,command,org.eclipse.ui,3.105.0.v20130522-1122,"org.eclipse.ui.edit.delete",1551230721741
activated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1551230721774
deactivated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1551230729907
executed,command,org.eclipse.ui,3.105.0.v20130522-1122,"org.eclipse.ui.edit.delete",1551230731074
activated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1551230731103
deactivated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1551230741141
activated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1551230745687
deactivated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1551230753042
executed,command,org.eclipse.ui,3.105.0.v20130522-1122,"org.eclipse.ui.edit.delete",1551230754838
activated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1551230754904
deactivated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1551230761381
activated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1551230765032
deactivated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1551230769993
activated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1551230784216
opened,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1551230784452
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1551230784534
activated,view,org.eclipse.ui.navigator.resources,3.4.501.v20131021-1545,"org.eclipse.ui.navigator.ProjectExplorer",1551230787033
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1551230796744
executed,command,org.eclipse.ui,3.105.0.v20130522-1122,"org.eclipse.ui.edit.selectAll",1551230798264
executed,command,org.eclipse.ui,3.105.0.v20130522-1122,"org.eclipse.ui.edit.copy",1551230799314
activated,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1551230801286
executed,command,org.eclipse.ui,3.105.0.v20130522-1122,"org.eclipse.ui.edit.selectAll",1551230802840
executed,command,org.eclipse.ui,3.105.0.v20130522-1122,"org.eclipse.ui.edit.paste",1551230803840
closed,editor,org.eclipse.jdt.ui,3.9.2.v20131106-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1551230811462
executed,command,org.eclipse.ui,3.105.0.v20130522-1122,"org.eclipse.ui.file.save",1551230813656
deactivated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1551230818805
activated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1551230824969
started,bundle,org.eclipse.m2e.launching,1.4.0.20130601-0317,"org.eclipse.m2e.launching",1551230825336
opened,view,org.eclipse.ui.console,3.5.200.v20130514-0954,"org.eclipse.ui.console.ConsoleView",1551230825562
activated,view,org.eclipse.ui.navigator.resources,3.4.501.v20131021-1545,"org.eclipse.ui.navigator.ProjectExplorer",1551230832442
deactivated,workbench,org.eclipse.ui.workbench,3.105.2.v20140211-1711,"",1551230836497
executed,command,org.eclipse.ltk.ui.refactoring,3.7.100.v20130605-1748,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1551230838452
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1551239187537
started,bundle,org.eclipse.osgi,3.9.1.v20140110-1610,"org.eclipse.osgi",1551239187538
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1551239187539
started,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1551239187540
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.400.v20130327-2119,"org.eclipse.equinox.simpleconfigurator",1551239187541
started,bundle,com.ibm.icu,50.1.1.v201304230130,"com.ibm.icu",1551239187541
started,bundle,org.apache.felix.gogo.command,0.10.0.v201209301215,"org.apache.felix.gogo.command",1551239187542
started,bundle,org.apache.felix.gogo.runtime,0.10.0.v201209301036,"org.apache.felix.gogo.runtime",1551239187542
started,bundle,org.apache.felix.gogo.shell,0.10.0.v201212101605,"org.apache.felix.gogo.shell",1551239187542
started,bundle,org.eclipse.compare.core,3.5.300.v20130514-1224,"org.eclipse.compare.core",1551239187543
started,bundle,org.eclipse.core.contenttype,3.4.200.v20130326-1255,"org.eclipse.core.contenttype",1551239187543
started,bundle,org.eclipse.core.databinding.observable,1.4.1.v20130515-1857,"org.eclipse.core.databinding.observable",1551239187544
started,bundle,org.eclipse.core.expressions,3.4.501.v20131118-1915,"org.eclipse.core.expressions",1551239187544
started,bundle,org.eclipse.core.filebuffers,3.5.300.v20130225-1821,"org.eclipse.core.filebuffers",1551239187544
started,bundle,org.eclipse.core.filesystem,1.4.0.v20130514-1240,"org.eclipse.core.filesystem",1551239187544
started,bundle,org.eclipse.core.jobs,3.5.300.v20130429-1813,"org.eclipse.core.jobs",1551239187545
started,bundle,org.eclipse.core.net,1.2.200.v20130430-1352,"org.eclipse.core.net",1551239187545
started,bundle,org.eclipse.core.resources,3.8.101.v20130717-0806,"org.eclipse.core.resources",1551239187545
started,bundle,org.eclipse.core.runtime,3.9.100.v20131218-1515,"org.eclipse.core.runtime",1551239187546
started,bundle,org.eclipse.core.runtime.compatibility,3.2.200.v20130326-1255,"org.eclipse.core.runtime.compatibility",1551239187546
started,bundle,org.eclipse.core.variables,3.2.700.v20130402-1741,"org.eclipse.core.variables",1551239187547
started,bundle,org.eclipse.debug.core,3.8.0.v20130514-0954,"org.eclipse.debug.core",1551239187547
started,bundle,org.eclipse.debug.ui,3.9.0.v20130516-1713,"org.eclipse.debug.ui",1551239187549
started,bundle,org.eclipse.e4.core.commands,0.10.2.v20130515-1857,"org.eclipse.e4.core.commands",1551239187549
started,bundle,org.eclipse.e4.core.contexts,1.3.1.v20130905-0905,"org.eclipse.e4.core.contexts",1551239187550
started,bundle,org.eclipse.e4.core.di,1.3.0.v20130514-1256,"org.eclipse.e4.core.di",1551239187550
started,bundle,org.eclipse.e4.core.services,1.1.0.v20130515-1343,"org.eclipse.e4.core.services",1551239187551
started,bundle,org.eclipse.e4.ui.bindings,0.10.102.v20140117-1939,"org.eclipse.e4.ui.bindings",1551239187552
started,bundle,org.eclipse.e4.ui.css.swt,0.11.0.v20130515-1857,"org.eclipse.e4.ui.css.swt",1551239187552
started,bundle,org.eclipse.e4.ui.css.swt.theme,0.9.100.v20130515-1857,"org.eclipse.e4.ui.css.swt.theme",1551239187553
started,bundle,org.eclipse.e4.ui.di,1.0.0.v20130515-1857,"org.eclipse.e4.ui.di",1551239187553
started,bundle,org.eclipse.e4.ui.model.workbench,1.0.1.v20131118-1956,"org.eclipse.e4.ui.model.workbench",1551239187553
started,bundle,org.eclipse.e4.ui.services,1.0.1.v20131118-1940,"org.eclipse.e4.ui.services",1551239187554
started,bundle,org.eclipse.e4.ui.workbench,1.0.2.v20131202-1739,"org.eclipse.e4.ui.workbench",1551239187554
started,bundle,org.eclipse.e4.ui.workbench.addons.swt,1.0.2.v20131129-1621,"org.eclipse.e4.ui.workbench.addons.swt",1551239187555
started,bundle,org.eclipse.e4.ui.workbench.renderers.swt,0.11.2.v20140205-1834,"org.eclipse.e4.ui.workbench.renderers.swt",1551239187556
started,bundle,org.eclipse.e4.ui.workbench.swt,0.12.2.v20140117-1939,"org.eclipse.e4.ui.workbench.swt",1551239187556
started,bundle,org.eclipse.egit.core,3.2.0.201312181205-r,"org.eclipse.egit.core",1551239187557
started,bundle,org.eclipse.egit.ui,3.2.0.201312181205-r,"org.eclipse.egit.ui",1551239187558
started,bundle,org.eclipse.emf.common,2.9.2.v20131212-0545,"org.eclipse.emf.common",1551239187559
started,bundle,org.eclipse.emf.common.ui,2.8.0.v20140203-1126,"org.eclipse.emf.common.ui",1551239187560
started,bundle,org.eclipse.emf.ecore,2.9.2.v20131212-0545,"org.eclipse.emf.ecore",1551239187561
started,bundle,org.eclipse.emf.ecore.xmi,2.9.1.v20131212-0545,"org.eclipse.emf.ecore.xmi",1551239187562
started,bundle,org.eclipse.emf.edit,2.9.0.v20140203-1126,"org.eclipse.emf.edit",1551239187563
started,bundle,org.eclipse.emf.edit.ui,2.9.0.v20140203-1126,"org.eclipse.emf.edit.ui",1551239187563
started,bundle,org.eclipse.equinox.app,1.3.100.v20130327-1442,"org.eclipse.equinox.app",1551239187564
started,bundle,org.eclipse.equinox.common,3.6.200.v20130402-1505,"org.eclipse.equinox.common",1551239187564
started,bundle,org.eclipse.equinox.console,1.0.100.v20130429-0953,"org.eclipse.equinox.console",1551239187565
started,bundle,org.eclipse.equinox.ds,1.4.101.v20130813-1853,"org.eclipse.equinox.ds",1551239187565
started,bundle,org.eclipse.equinox.event,1.3.0.v20130327-1442,"org.eclipse.equinox.event",1551239187565
